lga_code,lga_name,2021_incr_det_ms,2021_incr_med_ms,2021_incr_high_ms,2022_incr_det_ms,2022_incr_med_ms,2022_incr_high_ms,2023_incr_det_ms,2023_incr_med_ms,2023_incr_high_ms,2024_incr_det_ms,2024_incr_med_ms,2024_incr_high_ms,2025_incr_det_ms,2025_incr_med_ms,2025_incr_high_ms,2026_incr_det_ms,2026_incr_med_ms,2026_incr_high_ms,2027_incr_det_ms,2027_incr_med_ms,2027_incr_high_ms,2028_incr_det_ms,2028_incr_med_ms,2028_incr_high_ms,2029_incr_det_ms,2029_incr_med_ms,2029_incr_high_ms,2030_incr_det_ms,2030_incr_med_ms,2030_incr_high_ms,2031_incr_det_ms,2031_incr_med_ms,2031_incr_high_ms,2032_incr_det_ms,2032_incr_med_ms,2032_incr_high_ms,2033_incr_det_ms,2033_incr_med_ms,2033_incr_high_ms,2034_incr_det_ms,2034_incr_med_ms,2034_incr_high_ms,2035_incr_det_ms,2035_incr_med_ms,2035_incr_high_ms
37010,Townsville,664.0,68.0,1.0,664.0,68.0,1.0,664.0,68.0,1.0,664.0,68.0,1.0,664.0,68.0,1.0,815.0,84.0,1.0,815.0,84.0,1.0,815.0,84.0,1.0,815.0,84.0,1.0,815.0,84.0,1.0,804.0,82.0,1.0,804.0,82.0,1.0,804.0,82.0,1.0,804.0,82.0,1.0,804.0,82.0,1.0
37300,Weipa,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
37310,Western Downs,75.0,2.0,0.0,75.0,2.0,0.0,75.0,2.0,0.0,75.0,2.0,0.0,75.0,2.0,0.0,77.0,2.0,0.0,77.0,2.0,0.0,77.0,2.0,0.0,77.0,2.0,0.0,77.0,2.0,0.0,44.0,1.0,0.0,44.0,1.0,0.0,44.0,1.0,0.0,44.0,1.0,0.0,44.0,1.0,0.0
37340,Whitsunday,128.0,32.0,1.0,128.0,32.0,1.0,128.0,32.0,1.0,128.0,32.0,1.0,128.0,32.0,1.0,127.0,31.0,1.0,127.0,31.0,1.0,127.0,31.0,1.0,127.0,31.0,1.0,127.0,31.0,1.0,126.0,31.0,1.0,126.0,31.0,1.0,126.0,31.0,1.0,126.0,31.0,1.0,126.0,31.0,1.0
37400,Winton,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37550,Woorabinda,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
37570,Wujal Wujal,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37600,Yarrabah,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0
10050,Albury (C),308.0,27.0,1.0,308.0,27.0,1.0,308.0,27.0,1.0,308.0,27.0,1.0,308.0,27.0,1.0,382.0,34.0,1.0,382.0,34.0,1.0,382.0,34.0,1.0,382.0,34.0,1.0,382.0,34.0,1.0,400.0,35.0,1.0,400.0,35.0,1.0,400.0,35.0,1.0,400.0,35.0,1.0,400.0,35.0,1.0
10180,Armidale Regional (A),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,6.0,0.0,32.0,6.0,0.0,32.0,6.0,0.0,32.0,6.0,0.0,32.0,6.0,0.0,44.0,8.0,0.0,44.0,8.0,0.0,44.0,8.0,0.0,44.0,8.0,0.0,44.0,8.0,0.0
10250,Ballina (A),156.0,60.0,0.0,156.0,60.0,0.0,156.0,60.0,0.0,156.0,60.0,0.0,156.0,60.0,0.0,160.0,62.0,0.0,160.0,62.0,0.0,160.0,62.0,0.0,160.0,62.0,0.0,160.0,62.0,0.0,142.0,55.0,0.0,142.0,55.0,0.0,142.0,55.0,0.0,142.0,55.0,0.0,142.0,55.0,0.0
10300,Balranald (A),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10470,Bathurst Regional (A),157.0,44.0,0.0,157.0,44.0,0.0,157.0,44.0,0.0,157.0,44.0,0.0,157.0,44.0,0.0,182.0,50.0,0.0,182.0,50.0,0.0,182.0,50.0,0.0,182.0,50.0,0.0,182.0,50.0,0.0,190.0,52.0,0.0,190.0,52.0,0.0,190.0,52.0,0.0,190.0,52.0,0.0,190.0,52.0,0.0
10500,Bayside (A),13.0,15.0,2.0,13.0,15.0,2.0,13.0,15.0,2.0,13.0,15.0,2.0,13.0,15.0,2.0,154.0,182.0,19.0,154.0,182.0,19.0,154.0,182.0,19.0,154.0,182.0,19.0,154.0,182.0,19.0,94.0,111.0,12.0,94.0,111.0,12.0,94.0,111.0,12.0,94.0,111.0,12.0,94.0,111.0,12.0
10550,Bega Valley (A),76.0,38.0,0.0,76.0,38.0,0.0,76.0,38.0,0.0,76.0,38.0,0.0,76.0,38.0,0.0,66.0,32.0,0.0,66.0,32.0,0.0,66.0,32.0,0.0,66.0,32.0,0.0,66.0,32.0,0.0,48.0,24.0,0.0,48.0,24.0,0.0,48.0,24.0,0.0,48.0,24.0,0.0,48.0,24.0,0.0
10600,Bellingen (A),21.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0
10650,Berrigan (A),22.0,1.0,0.0,22.0,1.0,0.0,22.0,1.0,0.0,22.0,1.0,0.0,22.0,1.0,0.0,34.0,1.0,0.0,34.0,1.0,0.0,34.0,1.0,0.0,34.0,1.0,0.0,34.0,1.0,0.0,32.0,1.0,0.0,32.0,1.0,0.0,32.0,1.0,0.0,32.0,1.0,0.0,32.0,1.0,0.0
10750,Blacktown (C),667.0,198.0,21.0,667.0,198.0,21.0,667.0,198.0,21.0,667.0,198.0,21.0,667.0,198.0,21.0,953.0,283.0,30.0,953.0,283.0,30.0,953.0,283.0,30.0,953.0,283.0,30.0,953.0,283.0,30.0,1016.0,301.0,32.0,1016.0,301.0,32.0,1016.0,301.0,32.0,1016.0,301.0,32.0,1016.0,301.0,32.0
10800,Bland (A),10.0,4.0,0.0,10.0,4.0,0.0,10.0,4.0,0.0,10.0,4.0,0.0,10.0,4.0,0.0,8.0,3.0,0.0,8.0,3.0,0.0,8.0,3.0,0.0,8.0,3.0,0.0,8.0,3.0,0.0,4.0,2.0,0.0,4.0,2.0,0.0,4.0,2.0,0.0,4.0,2.0,0.0,4.0,2.0,0.0
10850,Blayney (A),7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0
10900,Blue Mountains (C),173.0,44.0,0.0,173.0,44.0,0.0,173.0,44.0,0.0,173.0,44.0,0.0,173.0,44.0,0.0,172.0,44.0,0.0,172.0,44.0,0.0,172.0,44.0,0.0,172.0,44.0,0.0,172.0,44.0,0.0,170.0,44.0,0.0,170.0,44.0,0.0,170.0,44.0,0.0,170.0,44.0,0.0,170.0,44.0,0.0
10950,Bogan (A),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11150,Bourke (A),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
